Close,High,Low,Open,Volume
TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
272.6149597167969,277.3081501213192,269.45643930707337,273.3822947141963,2026996
266.1551208496094,276.5764856203402,261.9972748478317,276.5764856203402,3722050
262.3541564941406,266.2443303560531,259.213477061057,266.2443303560531,3199180
257.50054931640625,261.6048546762658,255.64468514487115,260.5341663215198,3929266
260.5339660644531,261.3548221488394,255.59096733938443,260.17707022052923,2398092
256.5010681152344,259.0707227558054,244.56289681449482,253.39606966551088,2675092
256.1085205078125,260.53403892335206,254.3597434534523,258.749559204699,2885428
249.66648864746094,254.82363806007749,246.81132183446286,252.68226295032895,2297366
263.3892517089844,265.8161401865186,251.29046842533097,252.68237155821268,3689464
264.7633361816406,267.65420736796153,259.53482191758815,262.3186068582176,6883872
267.95751953125,268.92114311337997,262.49701494345186,267.60062352180955,2479374
265.19158935546875,268.7070283026062,263.3892687699845,267.1366770654924,3327660
263.81756591796875,268.3679905796394,262.21153368443794,265.1916070044848,3136912
269.1888122558594,271.0625162854825,262.7825245979357,263.3178686063995,2769330
273.1860656738281,274.453042201211,265.92321852224785,271.2409779881929,1684434
273.1503601074219,274.702870863854,269.5278785754889,273.1860627793332,1368210
268.8318786621094,270.4557509040921,262.67542342557255,267.6362859236563,1734922
267.743408203125,271.9547770341519,266.60133654135365,269.0996087713262,2242222
261.6225891113281,270.72343643884085,260.89095672203115,268.38577216821807,4867400
267.8504333496094,268.74267330080727,260.5340657497866,260.5340657497866,1796036
270.9197082519531,272.4186756058978,268.0288597561456,271.88333167828904,3237024
278.7357177734375,280.91277420537955,270.5271114881762,272.43649597603365,3550492
278.40863037109375,282.6242032869696,274.97442067695664,274.97442067695664,2642976
281.57037353515625,283.44194596782154,278.84479553465945,282.4062130191465,2328816
281.7519836425781,285.204381278007,277.536433296902,282.3697855503418,1528920
284.623046875,286.69449071604157,280.64369831893816,281.75209566959705,2225672
286.2583923339844,288.54787354433245,285.13180672324614,288.14813095456805,1907428
282.9695129394531,285.8222756678828,281.02525401771436,285.27716007538214,1468324
285.74957275390625,286.7126191177136,279.77146766306225,279.82598809150755,2959524
281.0797424316406,286.54906381722833,278.9901328984142,285.7495566031367,3777510
275.646728515625,281.9337226336106,274.77453487278524,281.9337226336106,2037322
277.9181213378906,278.79031522650956,275.3197279378562,275.62864010628095,1153124
273.9387512207031,278.0089520794665,272.1943857614646,278.0089520794665,2614662
272.9211730957031,276.1555340859379,269.37792218001323,274.3748144970118,3316516
266.0163879394531,272.5577745281282,263.7450731517187,272.5577745281282,3407744
270.3045959472656,271.10410310034473,265.5984277910649,267.03390301441965,2943550
268.56024169921875,272.1580129434255,267.86975317976675,272.1216586008819,2165596
275.8830261230469,276.8824047668452,267.4155456873065,267.6517713299835,2760904
277.8634338378906,278.88100015640947,272.17607743879097,276.7005389266668,2152934
282.2971496582031,283.09665684797886,279.6987790174408,280.5527844501151,2187564
281.44317626953125,284.9137409998858,280.0985534128342,283.4600994641721,1836666
287.7120361328125,288.547875668991,283.38744322968046,283.38744322968046,2725776
281.515869140625,287.8210305718639,279.6624628322444,287.8210305718639,5545886
281.515869140625,285.1681391454317,279.9168545429017,282.7332850819572,2833842
284.2232360839844,285.2408028452244,278.09978033859414,280.1893899262412,3795536
302.95709228515625,304.7196238729198,288.9112712927504,288.9112712927504,19135452
300.4314270019531,303.33871063631426,299.1776564984721,302.15762665985505,3027924
300.6312561035156,303.28414761121047,299.8135826961625,300.43138481788037,2342062
306.3549499511719,307.0090841981798,301.4852419930288,302.35743577624555,2943720
306.609375,307.4452145276836,302.5391738703269,306.3549832704932,1362882
305.01031494140625,308.8988102834895,303.4839869720791,308.8988102834895,1894472
308.626220703125,309.4802261006316,305.4100481763039,306.1368688314776,2766490
308.5899963378906,312.4603043701645,307.51793106085944,310.7159386245753,2106602
310.5159912109375,311.7879274900781,307.8085795520336,309.26222101390863,4359228
309.6235046386719,311.44481937184054,309.25924169203813,311.44481937184054,5331904
305.90814208984375,309.62363009758576,304.159683684099,309.2593670033533,1283426
305.3615417480469,309.0588185570547,304.8880044911042,307.0735815842304,2827762
303.0849304199219,307.6200078057221,301.8100103165234,306.3450877023236,1281552
316.47161865234375,317.6372644362935,304.46915105993105,304.5237993907584,5583934
319.7683410644531,321.42575589158304,315.3243492027527,317.637410905078,2912950
314.9783020019531,321.82644372635616,313.5030409170111,320.5515228966535,2437734
320.4966735839844,321.89909895703204,308.20280186311965,313.6849757797336,4259986
314.9053649902344,322.37275652557247,313.7761585780302,322.37275652557247,1545194
312.5921630859375,318.00145733300235,311.37186923985877,313.99456611803896,4020248
310.880126953125,312.1368382045996,308.2392213486109,312.1368382045996,2278092
311.2263488769531,314.32258470310296,305.25242615453527,312.173423883576,2589906
311.1170654296875,314.19509268158276,309.1864756906697,312.1734371790938,1319098
309.69647216796875,313.6305089486282,307.4380366465066,309.6600325205969,1733196
317.3094787597656,319.0215192434937,309.62353863502375,310.7163275949121,2888916
317.655517578125,320.87925819255213,315.92526847587476,318.36583481403926,2148534
316.5262451171875,320.5149282395639,314.3588764586503,316.5444538152574,1746396
317.0544738769531,318.8939972890332,312.1915502574504,313.2661303838245,1049830
317.1636657714844,321.2434141101381,315.08736309412274,316.908677331661,2650474
317.34588623046875,321.09779016587174,315.56098888377073,317.63729214366435,2379968
319.27655029296875,320.1872078807981,313.357275972078,318.3658927051394,4204428
311.8272399902344,318.0015003718578,309.98771685733215,317.6736548803994,1276514
308.0389709472656,314.28606716733844,306.01729379907744,314.28606716733844,1558570
307.34686279296875,308.78570588609466,302.4111042874257,305.9808767361111,2447874
312.6833190917969,313.6303938502389,305.98087204901356,306.70939793484456,2745484
307.4743347167969,315.99809629382605,306.5272599783915,315.99809629382605,2758800
304.9974365234375,310.16997609693254,304.196053395231,309.6235815412715,2777970
311.5723571777344,312.3555315435491,305.252402837894,305.252402837894,2287978
317.40057373046875,318.69372523834636,311.8091452640262,312.53767130436273,2484236
320.205322265625,321.6077478774915,312.86543760948325,314.7231696482971,4189478
318.6207580566406,321.46200418530765,317.40046402116076,321.2798727381772,2938158
320.4603576660156,323.8297902416458,317.1637821331849,317.4005397312231,2349410
326.14276123046875,327.4723296377074,320.6606093243703,321.6441235484935,3071038
333.2278137207031,334.9034369899823,327.4724623222329,327.83672535040006,5560394
326.1611022949219,332.7360450628954,314.9053665912896,330.7508072468374,2334264
332.86346435546875,334.6665703237822,327.87305771740495,327.87305771740495,3007978
332.29888916015625,335.81403565855186,330.27723415499764,334.029138240464,2419108
347.4886779785156,348.9639386169131,331.5885898362863,332.2078413555582,4997184
340.6768798828125,349.6923867281476,338.764499642893,348.2353351167803,4031066
339.25628662109375,344.33775917570347,337.963157606477,342.407170004164,3327236
339.474853515625,341.64222246883173,336.9432216201263,339.8937425595535,2738784
337.89031982421875,342.93537526476297,335.85045609896906,340.585874677371,3423290
334.99456787109375,338.8739565355292,332.9728898854646,337.0344323322458,2521714
335.2493896484375,341.40544225902306,333.2641744015727,336.9432212212284,3370194
337.6535339355469,338.76453144694904,333.3552357250471,336.94321676175036,7560924
350.27532958984375,351.87809585541066,335.85052213114767,337.6718373270866,3326156
348.1624755859375,355.15632771677485,347.14254391188354,352.1511587899406,2140956
346.1410217285156,351.85995702606044,344.64755186439737,346.0499559506339,2211664
349.56500244140625,352.57017223953386,346.0498555419717,346.0498555419717,1838960
345.6126403808594,351.8779668036419,341.8243195023895,349.69238937007896,1972940
343.354248046875,347.7618430850488,316.54450379893024,343.88243377135956,2695996
342.7350769042969,347.4887047646092,338.41854687213055,343.3543062384538,3065370
346.3048095703125,348.1625418217314,342.079345784159,343.37249711223683,2608902
361.658447265625,363.4251358456706,345.721943808964,348.21715826131407,5350604
359.1815185546875,365.72004370291796,357.83374103869465,363.13378535473197,2949086
346.1591491699219,368.26991929524723,344.22855957864357,363.8987629831375,5717798
357.4331359863281,358.43485942476116,338.76465372462184,353.3351764654658,4480734
352.51544189453125,359.6732171872841,351.18587333937853,357.70618852020635,2200912
350.8763122558594,357.15984860303155,348.3082627170629,351.33164097666895,2206638
359.2361145019531,362.02271264259844,353.3350504499316,354.8103109047256,3752354
378.9062805175781,382.25752613988305,372.2767130037865,372.2767130037865,9610404
388.6504211425781,390.8359993173503,377.8135960259995,379.9263393812266,5156316
387.06585693359375,388.9418202865562,379.3981474228634,387.39370252845004,3507024
381.8204650878906,388.59579257178314,380.1266776826165,386.11878634480104,2141382
383.5324401855469,388.8689008959833,378.83343958980475,382.47606881662983,5255690
383.5324401855469,386.11869804345486,375.5550732856622,386.11869804345486,2212398
384.4449157714844,389.1893469364725,382.8755861044746,383.9522337528771,1147948
383.0032653808594,386.8535711020491,380.90476723573033,385.02879010628476,1565778
384.2259826660156,393.7878192142002,382.62016615211115,383.5325568361107,2217878
390.1929626464844,393.6417812036736,387.4010385738297,387.5835166890317,1717440
389.8280944824219,395.02872194055607,387.62009096953767,394.1528178796462,2248586
398.2037353515625,400.9773938013996,389.9557334282359,391.92650598875633,3504086
398.6416320800781,404.37142598189877,396.37887715396295,398.6233664519214,1540224
388.587158203125,397.8023033025651,386.21494263297205,397.8023033025651,1926096
385.3572692871094,390.4666562037479,382.5470797527671,386.8535808312041,1802330
389.04327392578125,394.0979079274185,384.2988437559547,388.6783177588715,1389396
382.8026123046875,389.18934655905485,380.357378745679,389.0433551517476,2178076
380.57635498046875,391.23305853076886,379.5544597686564,391.23305853076886,2765160
370.57666015625,382.83918372783774,367.1460618019111,381.34287171008333,2172652
379.22607421875,380.64941266803464,369.153289466651,370.7955927811344,2221236
375.9231872558594,381.3792651427975,369.48170080534493,377.364746562347,1684448
366.68975830078125,377.5472057349174,364.57301670142704,374.0801216803193,3008608
372.9123229980469,380.2479576019461,367.5474612191149,368.62408670173284,5855006
382.2004699707031,384.66392489770453,374.08019261873545,374.08019261873545,3617826
390.9775695800781,393.60523622991565,383.2952242470736,385.0287660848966,4518892
392.69281005859375,396.36063711764814,384.3353054697754,387.03598983934825,4808408
394.8460998535156,398.9700779552529,388.3133753247376,388.3133753247376,3776032
399.9190673828125,401.15988296404856,392.34622536928293,398.1672596029273,4095716
400.48468017578125,406.19625365885565,398.2219695388689,398.9153952341542,2030112
402.0722351074219,405.10138944320556,399.7365510247607,401.45182737614965,1930954
396.88995361328125,401.45190710308907,394.91918079561884,401.45190710308907,2158324
393.84246826171875,398.87883678617743,390.95930554645906,398.1489244304314,1984132
391.45208740234375,400.46653402711,389.8097841826851,395.5030931007698,2579902
392.2914123535156,395.557752390696,385.7586877288392,389.40824958057846,2245624
392.7294006347656,394.4081904273368,382.6201306151103,390.86813272234275,2115066
394.4992980957031,397.65617742777476,388.36806204094296,391.6708881800293,2615340
402.7839050292969,404.5174469189959,394.70011657042653,396.01394993466164,2572034
416.3055725097656,417.5099459431925,402.9664484320716,404.73647731730813,4515704
425.79437255859375,429.55343916666993,406.87140286135724,414.1523056419933,4514046
423.6412353515625,427.81996661890275,421.1595150166038,426.63385879931525,2810642
419.6083984375,426.6338054128615,415.2289239593526,425.9038929998369,3186836
416.0501708984375,423.1850841931868,413.1670072953037,419.69973380105534,2850924
416.451416015625,419.2616048454744,410.8493485321983,413.86023649612514,1624640
416.48809814453125,423.14855040211546,415.3932292802709,417.8749498593924,1664936
418.3675231933594,420.02809169265953,416.06832590623213,416.48798988818754,1012876
422.2361145019531,424.07916137971375,418.6230832767564,419.33473014224705,1042370
427.0717468261719,428.7505810627126,420.6120396127673,420.6120396127673,3845552
425.41131591796875,430.6484298625878,424.0062430865338,427.9112576388849,1532980
422.63751220703125,429.53514820782544,421.36016560683765,425.9038521216864,1405042
417.78369140625,425.59376451906144,415.35672329299496,424.7726129089596,2502868
422.9658203125,425.5022917340151,416.688593716657,417.96593996409143,3069674
427.6190490722656,431.37811476214256,420.83087445053667,426.268729308107,2846720
417.0172119140625,433.14825817547995,415.37490900983283,429.18849230534533,2532724
412.7289733886719,419.33467166497576,409.1158981170042,418.787237367763,3952426
400.9044189453125,414.4260650967325,396.9994051016131,409.84584658678733,3768730
414.57208251953125,420.28365740549003,404.3715719673809,405.0649978329863,3160874
410.3020935058594,421.87118964093065,407.3641776624046,412.01737018381857,5589198
408.8058776855469,419.6998161780131,408.7511253211954,412.36420221401266,3151692
415.1011962890625,418.4405544733637,408.750949414875,409.18887904054947,3000212
438.8780822753906,441.1955451621683,424.9367291453083,428.45856527419255,8481370
435.392822265625,441.2321224804196,432.47317215822767,439.20659739828267,2952040
442.39990234375,444.7903833523559,430.64833013807583,430.64833013807583,4545208
442.1990966796875,445.24647140588746,439.40717342023646,441.5969101648556,2597404
441.30499267578125,445.24653721882794,437.30874034627914,437.94741365786354,2016678
433.76873779296875,444.9911416793554,430.64834425808925,443.3488386715915,2467094
438.4663391113281,442.3230905447379,431.9591504446581,434.1343270153112,4714118
431.8677978515625,440.0017621303794,425.98210678163707,436.8578567724148,3014578
423.8801574707031,427.35308674709097,412.5657373099054,427.35308674709097,5940816
420.4618835449219,425.89060899196977,414.1923261698728,425.89060899196977,4212708
432.2699279785156,438.28360489447675,424.92195101738315,427.7185814364748,3937618
432.7267761230469,437.1136321910358,427.9560969243534,433.09234746204595,1883412
419.9683532714844,432.5074228619717,416.8427006129549,429.9118753964788,3457600
413.51611328125,428.9980537169797,411.8161972834918,428.9980537169797,2578382
411.3043212890625,420.3705087146514,408.891559278749,413.8267725556941,5288638
401.5071105957031,412.9494693279962,396.1697321346616,410.3539211571193,6012732
398.74688720703125,407.4292054020044,391.8924254741577,402.1284216619155,4551822
398.32659912109375,403.66393277812705,386.0068604632241,396.3159563675567,2945056
406.62506103515625,409.43994279168413,397.37608733442914,398.8383728443995,2462548
401.2877197265625,409.0744086256352,393.5559200896014,409.0744086256352,3625426
400.8490905761719,405.6746158136511,395.1827331626464,403.95644786746,2464592
405.4918212890625,407.4110713390814,399.3502479042539,403.9564390992153,1477760
398.3630676269531,413.9729904743943,395.5847343939855,405.8755764439461,4076928
416.2397155761719,419.676096721802,386.847757020047,398.4729489780176,5657800
416.2944641113281,419.5663105455044,409.43999982848516,410.4087730388773,3305400
411.4687805175781,418.5608277951327,410.5731040879149,412.41925694004823,1879344
406.4423828125,416.29451619073006,398.9481675923815,409.0744795762256,5378830
405.802490234375,408.3431932373897,397.8330170461856,404.06602634191523,3070474
405.87567138671875,419.7673854265254,402.12856431019196,402.56723216654507,3229396
411.0849914550781,413.82677663597013,401.25111301453006,406.880920844377,3167804
420.48016357421875,422.2349239655384,404.68749855398363,409.4033780584211,3452600
415.1246337890625,425.2874922439666,414.00962313486826,425.2874922439666,2061198
405.14471435546875,411.26803848400846,400.0998085665563,410.9024668942449,4184588
408.5991516113281,412.65703000739614,404.0112571404999,404.0112571404999,3947902
411.8892822265625,416.02025693380426,408.8916145698243,410.3721966032786,2424486
405.2542419433594,410.17116001313474,402.12858824817135,410.17116001313474,1871324
393.73870849609375,403.00593489701595,388.7121015638422,402.12855458012143,5012882
401.2329406738281,402.8597156864599,386.9208102704096,391.52700136134166,3248618
398.39971923828125,400.4651618943851,389.5711612321533,392.9892448084276,3411868
407.5572509765625,410.7011559727734,398.89322697386064,399.20395372704536,2677874
401.397216796875,409.03766454805117,399.44141961096744,403.956215446764,2056102
395.822509765625,405.41876086823197,393.3914505612132,399.75240307431164,2211348
391.453857421875,399.0211672511404,389.8818826141468,399.0211672511404,2619090
390.9785461425781,394.8170451930663,388.6023324446569,393.0257367110903,2657774
389.0959167480469,391.52697552113705,386.50036869255104,391.52697552113705,4352248
399.7157897949219,400.50177725381724,391.1614098506743,391.5269812617497,3094834
409.3121032714844,412.5474018397821,403.49950800235666,408.28848531041433,4146434
409.4032897949219,411.88914775038495,405.0529825911105,410.84727851627315,2248642
416.27630615234375,421.1018773878068,409.129409124803,409.4401360172294,3159588
421.119873046875,425.52502539533106,418.54262196212125,419.67588415278357,2294770
432.8000793457031,437.95462823203036,421.1383403366435,421.1383403366435,7394126
431.4289245605469,438.22854096345094,428.65059195376216,433.20193621830185,1799624
443.5111389160156,444.534756534515,432.83647346781726,433.2020448136516,2311616
453.2535400390625,454.7523733535703,440.05642583021057,444.1873991211859,2891014
446.6734924316406,455.84932741870045,443.85860995816415,452.94305207757316,2422352
438.39324951171875,445.9971532534203,436.912711966744,445.9971532534203,2149016
437.2234191894531,443.8037047625386,433.1107407062748,437.5524423931909,1983768
430.78936767578125,436.8578442863916,429.65610520564474,431.4291176569538,2256232
442.37786865234375,446.5088426355742,429.29044148388795,429.5463235711715,3757530
435.541748046875,445.9605323048665,431.3742254185959,444.8638181724463,7566770
418.4330749511719,443.2553854621358,416.7697516201544,437.9545994091865,7765454
425.7808532714844,427.4990650679934,416.7512604779555,418.4328794460321,3120224
445.5217590332031,447.45930491937264,431.209677260004,431.3010700918911,5338548
435.7975158691406,455.4287204662497,428.02912613516094,453.67396046441405,17333968
437.89971923828125,440.14799241031113,428.6873372473023,437.58899245443723,4191552
434.66436767578125,439.41679558140373,431.50216633657305,438.6856528266926,3155246
431.59381103515625,436.8397544363683,429.93048707281196,436.8397544363683,1774478
423.5691223144531,432.65355862108856,422.4541121923945,431.4289039032604,2846194
426.1282653808594,428.4496345954369,420.4984575029021,428.4496345954369,1866696
423.49609375,430.46024550838763,421.3209621642605,427.7184605051495,1543070
416.1848449707031,424.7940714110018,413.46135522017477,424.7940714110018,2120156
415.6730651855469,418.944912049903,407.66704092547695,418.944912049903,2722934
407.61212158203125,418.5792638667496,405.0896699314628,418.5792638667496,1885596
420.023193359375,421.6865608862032,409.348527570287,409.4399204096641,2405348
415.1246337890625,421.1199692316979,411.08505184561534,420.4071228301091,1012232
416.7148132324219,424.04449241941927,412.3645050080525,414.1923618564925,1529158
416.8426513671875,421.02842466647206,411.66980883820855,416.38568726790317,1460670
406.42401123046875,414.5214268106046,405.18105952312015,414.5214268106046,2540458
412.03546142578125,417.59217274484104,406.5153429422054,406.5153429422054,2365488
413.4977722167969,419.4566034633126,409.4399388903764,409.80551026438565,2227368
417.3728942871094,420.1146800811267,410.1894512071199,410.1894512071199,1391414
422.2533874511719,424.6113058236113,417.57405430651744,417.57405430651744,2225180
425.8359069824219,427.71860892971836,422.6006084809867,425.89075162659987,2050922
429.5463562011719,432.61716460888374,425.25089263916016,429.08939199244725,2050600
426.4573669433594,427.9013562329787,420.4071419631999,425.5251419523171,2017284
420.3707580566406,428.74235595043166,416.44086367176874,425.03179558288406,1681994
412.583740234375,420.3704263966887,409.4398361320129,420.07795152071986,1867470
415.1976318359375,417.8480239387863,409.4398834745763,416.3857386406628,2060218
418.41485595703125,420.37065445309145,415.39889124218126,419.8771418793828,1286704
421.119873046875,424.04444366814874,417.5921454352885,420.7725981357612,1140868
423.020751953125,430.53321385198143,420.44345696659997,422.23476489426037,2644154
429.6927490234375,430.2776544969886,422.9662245140321,422.9662245140321,982386
426.89593505859375,428.4496132636882,422.83810208331107,423.66063760365523,1697654
421.17474365234375,429.54633649724417,420.40705274198365,426.2561943453504,1367808
425.65301513671875,426.98735956042736,416.7513612148007,416.7513612148007,1357074
431.11846923828125,432.5259105275981,423.33177877336783,425.1596361946691,1837442
434.8357238769531,436.1607602384742,428.2472949683247,431.33907643200337,2127670
436.6578063964844,439.3999421122288,432.4802402954177,432.4802402954177,2693966
437.7066345214844,440.7616181979826,436.19756406317117,436.7312898491688,3774550
432.590576171875,438.1851948752282,431.57838861546435,437.7066882401175,3229400
438.38787841796875,439.8049327480876,433.5845679066754,433.5845679066754,2125782
435.88470458984375,443.5221186664655,434.780500145031,436.5288238493179,2812382
423.70184326171875,436.49221701064783,422.6344361786431,435.4248099275722,2337520
408.2612609863281,425.8549402766678,406.34732417064924,425.11880381983684,3788146
393.57550048828125,411.8684793188265,389.41631020493156,410.3962059343088,5310408
407.3596496582031,408.81350168037795,391.33025491393147,395.67347945115733,3425946
398.8018798828125,411.0953662920972,397.51364123067606,410.76409593836524,3570834
403.7709045410156,405.2431776660512,393.8698587891091,398.1762846379644,2428236
418.7697448730469,419.87394986941615,404.5070970032771,404.8751653354002,4151588
423.4993591308594,425.00843011116467,412.97261518091733,412.97261518091733,3125218
424.7507019042969,427.6952474980875,417.99665943457967,426.9591110996398,2133332
430.584716796875,433.91575307757785,425.008472741711,425.008472741711,2958704
435.8662414550781,438.73719070863666,429.5354878833716,430.56609657187715,5172916
438.700439453125,440.94564619478916,434.2099810396024,440.94564619478916,1920840
436.41851806640625,441.6819121583766,434.320546955737,439.10543433745266,1603734
434.1180419921875,438.3692478845595,431.89125623015644,437.9275839947921,2061136
435.35101318359375,439.0684924048906,431.265420892764,433.67628517751905,1490178
440.1728515625,441.68192247825897,435.46155975064846,435.46155975064846,2602634
431.2470703125,443.52213450978144,430.36369773905557,440.2095210570113,3412060
425.72613525390625,433.5107874514332,422.0270315004799,430.6398372311437,1822504
421.5669860839844,422.836848579711,409.32871604768246,418.0151182753768,4079404
422.9287414550781,429.9036151848429,416.28509312847376,423.2783882385012,3952600
413.5982971191406,426.4438887310467,411.9051920628048,423.2785105943826,6937844
421.8245849609375,433.5475483221729,420.0026203852656,429.9036641010298,7279700
414.0950927734375,424.0145115071921,413.08290535447503,422.5422388977921,3125208
419.6161804199219,422.5975239323049,412.32841189613987,412.82529499317013,2195292
416.81878662109375,423.94094174833054,414.0766966906435,423.2784010615467,2807746
